Spot,Time,Growth_normalized
TetR8_14,1795,8073
TetR8_14,1841,8365
TetR8_14,1888,8542
TetR8_14,1934,8833
TetR8_14,1980,9016
TetR8_14,2026,9352
TetR8_14,2072,9544
TetR8_14,2118,9845
TetR8_14,2164,10015
TetR8_14,2210,10236
TetR8_14,2256,10484
TetR8_14,2302,10783
TetR8_14,2348,10999
TetR8_14,2394,11241
TetR8_14,2440,11506
TetR8_14,2486,11630
TetR8_14,2532,11988
TetR8_14,2578,12099
TetR8_14,2624,12333
TetR8_14,2670,12441
TetR8_14,2716,12702
TetR8_14,2762,12827
TetR8_15,0,0
TetR8_15,46,0
TetR8_15,92,0
TetR8_15,138,0
TetR8_15,184,0
TetR8_15,230,0
TetR8_15,276,52
TetR8_15,322,147
TetR8_15,368,186
TetR8_15,414,294
TetR8_15,460,282
TetR8_15,506,362
TetR8_15,552,500
TetR8_15,598,695
TetR8_15,644,971
TetR8_15,690,1194
TetR8_15,736,1353
TetR8_15,782,1553
TetR8_15,828,1742
TetR8_15,874,2061
TetR8_15,920,2217
TetR8_15,967,2435
TetR8_15,1013,2724
TetR8_15,1059,3083
TetR8_15,1105,3354
TetR8_15,1151,3594
TetR8_15,1197,3995
TetR8_15,1243,4091
TetR8_15,1289,4329
TetR8_15,1335,4582
TetR8_15,1381,4789
TetR8_15,1427,5074
TetR8_15,1473,5410
TetR8_15,1519,5730
TetR8_15,1565,6016
TetR8_15,1611,6371
TetR8_15,1657,6768
TetR8_15,1703,7074
TetR8_15,1749,7424
TetR8_15,1795,7706
TetR8_15,1841,7946
TetR8_15,1888,8277
TetR8_15,1934,8596
TetR8_15,1980,8961
TetR8_15,2026,9351
TetR8_15,2072,9697
TetR8_15,2118,10016
TetR8_15,2164,10386
TetR8_15,2210,10527
TetR8_15,2256,10893
TetR8_15,2302,11130
TetR8_15,2348,11487
TetR8_15,2394,11745
TetR8_15,2440,12000
TetR8_15,2486,12167
TetR8_15,2532,12398
TetR8_15,2578,12597
TetR8_15,2624,12833
TetR8_15,2670,13036
TetR8_15,2716,13216
TetR8_15,2762,13446
TetR8_16,0,0
TetR8_16,46,0
TetR8_16,92,0
TetR8_16,138,56
TetR8_16,184,153
TetR8_16,230,229
TetR8_16,276,406
TetR8_16,322,531
TetR8_16,368,609
TetR8_16,414,739
TetR8_16,460,817
TetR8_16,506,918
TetR8_16,552,1095
TetR8_16,598,1435
TetR8_16,644,1654
TetR8_16,690,1927
TetR8_16,736,2089
TetR8_16,782,2278
TetR8_16,828,2396
TetR8_16,874,2662
TetR8_16,920,2811
TetR8_16,967,3011
TetR8_16,1013,3300
TetR8_16,1059,3480
TetR8_16,1105,3729
TetR8_16,1151,3925
TetR8_16,1197,4166
TetR8_16,1243,4419
TetR8_16,1289,4591
TetR8_16,1335,4793
TetR8_16,1381,5004
TetR8_16,1427,5202
TetR8_16,1473,5342
TetR8_16,1519,5607
TetR8_16,1565,5848
TetR8_16,1611,6065
TetR8_16,1657,6201
TetR8_16,1703,6397
TetR8_16,1749,6517
TetR8_16,1795,6577
TetR8_16,1841,6820
TetR8_16,1888,6868
TetR8_16,1934,7051
TetR8_16,1980,7289
TetR8_16,2026,7531
TetR8_16,2072,7673
TetR8_16,2118,7924
TetR8_16,2164,8054
TetR8_16,2210,8296
TetR8_16,2256,8564
TetR8_16,2302,8788
TetR8_16,2348,8956
TetR8_16,2394,9285
TetR8_16,2440,9452
TetR8_16,2486,9698
TetR8_16,2532,9939
TetR8_16,2578,10128
TetR8_16,2624,10311
TetR8_16,2670,10489
TetR8_16,2716,10715
TetR8_16,2762,10913
TetR8_17,0,0
TetR8_17,46,7
TetR8_17,92,38
TetR8_17,138,81
TetR8_17,184,118
TetR8_17,230,325
TetR8_17,276,439
TetR8_17,322,667
TetR8_17,368,816
TetR8_17,414,1024
TetR8_17,460,1138
TetR8_17,506,1332
TetR8_17,552,1567
TetR8_17,598,1912
TetR8_17,644,2136
TetR8_17,690,2394
TetR8_17,736,2485
TetR8_17,782,2726
TetR8_17,828,2897
TetR8_17,874,3256
TetR8_17,920,3396
TetR8_17,967,3799
TetR8_17,1013,4063
TetR8_17,1059,4459
TetR8_17,1105,4748
TetR8_17,1151,5151
TetR8_17,1197,5500
TetR8_17,1243,5652
TetR8_17,1289,6100
TetR8_17,1335,6387
TetR8_17,1381,6860
TetR8_17,1427,7253
TetR8_17,1473,7752
TetR8_17,1519,8231
TetR8_17,1565,8545
TetR8_17,1611,9012
TetR8_17,1657,9343
TetR8_17,1703,9814
TetR8_17,1749,9896
TetR8_17,1795,10195
TetR8_17,1841,10450
TetR8_17,1888,10810
TetR8_17,1934,11049
TetR8_17,1980,11524
TetR8_17,2026,11855
TetR8_17,2072,12260
TetR8_17,2118,12622
TetR8_17,2164,13019
TetR8_17,2210,13215
TetR8_17,2256,13688
TetR8_17,2302,13981
TetR8_17,2348,14216
TetR8_17,2394,14527
TetR8_17,2440,14818
TetR8_17,2486,15019
TetR8_17,2532,15313
TetR8_17,2578,15547
TetR8_17,2624,15837
TetR8_17,2670,16168
TetR8_17,2716,16332
TetR8_17,2762,16699
TetR8_18,0,0
TetR8_18,46,0
TetR8_18,92,0
TetR8_18,138,0
TetR8_18,184,95
TetR8_18,230,133
TetR8_18,276,408
TetR8_18,322,703
TetR8_18,368,864
TetR8_18,414,1000
TetR8_18,460,1107
TetR8_18,506,1222
TetR8_18,552,1413
TetR8_18,598,1768
TetR8_18,644,2070
TetR8_18,690,2482
TetR8_18,736,2854
TetR8_18,782,3227
TetR8_18,828,3545
TetR8_18,874,3927
TetR8_18,920,4067
TetR8_18,967,4455
TetR8_18,1013,4755
TetR8_18,1059,5123
TetR8_18,1105,5494
TetR8_18,1151,5797
TetR8_18,1197,6168
TetR8_18,1243,6483
TetR8_18,1289,6983
TetR8_18,1335,7331
TetR8_18,1381,7752
TetR8_18,1427,8055
TetR8_18,1473,8369
TetR8_18,1519,8700
TetR8_18,1565,9106
TetR8_18,1611,9520
TetR8_18,1657,10047
TetR8_18,1703,10430
TetR8_18,1749,10525
TetR8_18,1795,10669
TetR8_18,1841,11009
TetR8_18,1888,11403
TetR8_18,1934,11642
TetR8_18,1980,12141
TetR8_18,2026,12399
TetR8_18,2072,12766
TetR8_18,2118,13033
TetR8_18,2164,13410
TetR8_18,2210,13595
TetR8_18,2256,14015
TetR8_18,2302,14160
TetR8_18,2348,14495
TetR8_18,2394,14741
TetR8_18,2440,14941
TetR8_18,2486,15127
TetR8_18,2532,15454
TetR8_18,2578,15570
TetR8_18,2624,15825
TetR8_18,2670,16101
TetR8_18,2716,16240
TetR8_18,2762,16575
TetR8_19,0,0
TetR8_19,46,0
TetR8_19,92,60
TetR8_19,138,56
TetR8_19,184,280
TetR8_19,230,359
TetR8_19,276,544
TetR8_19,322,756
TetR8_19,368,972
TetR8_19,414,1178
TetR8_19,460,1474
TetR8_19,506,1820
TetR8_19,552,2106
TetR8_19,598,2442
TetR8_19,644,2622
TetR8_19,690,2901
TetR8_19,736,3023
TetR8_19,782,3457
TetR8_19,828,3851
TetR8_19,874,4376
TetR8_19,920,4813
TetR8_19,967,5196
TetR8_19,1013,5641
TetR8_19,1059,5988
TetR8_19,1105,6461
TetR8_19,1151,6995
TetR8_19,1197,7614
TetR8_19,1243,7886
TetR8_19,1289,8395
TetR8_19,1335,8665
TetR8_19,1381,8960
TetR8_19,1427,9436
TetR8_19,1473,9744
TetR8_19,1519,10308
TetR8_19,1565,10678
TetR8_19,1611,11232
TetR8_19,1657,11417
TetR8_19,1703,12007
TetR8_19,1749,12339
TetR8_19,1795,12715
TetR8_19,1841,13021
TetR8_19,1888,13560
TetR8_19,1934,13797
TetR8_19,1980,14244
TetR8_19,2026,14575
TetR8_19,2072,14972
TetR8_19,2118,15182
TetR8_19,2164,15487
TetR8_19,2210,15802
TetR8_19,2256,15964
TetR8_19,2302,16392
TetR8_19,2348,16651
TetR8_19,2394,17142
TetR8_19,2440,17287
TetR8_19,2486,17559
TetR8_19,2532,17893
TetR8_19,2578,18160
TetR8_19,2624,18378
TetR8_19,2670,18634
TetR8_19,2716,18867
TetR8_19,2762,19187
TetR8_2,0,0
TetR8_2,46,0
TetR8_2,92,9
TetR8_2,138,56
TetR8_2,184,77
TetR8_2,230,199
TetR8_2,276,386
TetR8_2,322,606
TetR8_2,368,773
TetR8_2,414,855
TetR8_2,460,861
TetR8_2,506,1011
TetR8_2,552,1170
TetR8_2,598,1520
TetR8_2,644,1803
TetR8_2,690,2145
TetR8_2,736,2514
TetR8_2,782,2886
TetR8_2,828,3225
TetR8_2,874,3549
TetR8_2,920,3796
TetR8_2,967,4171
TetR8_2,1013,4318
TetR8_2,1059,4665
TetR8_2,1105,4920
TetR8_2,1151,5164
TetR8_2,1197,5405
TetR8_2,1243,5811
TetR8_2,1289,6107
TetR8_2,1335,6362
TetR8_2,1381,6726
TetR8_2,1427,6969
TetR8_2,1473,7388
TetR8_2,1519,7843
TetR8_2,1565,8349
TetR8_2,1611,8681
TetR8_2,1657,8997
TetR8_2,1703,9313
TetR8_2,1749,9432
TetR8_2,1795,9644
TetR8_2,1841,9811
TetR8_2,1888,10141
TetR8_2,1934,10460
TetR8_2,1980,10847
TetR8_2,2026,11051
TetR8_2,2072,11357
TetR8_2,2118,11481
TetR8_2,2164,11755
TetR8_2,2210,11843
TetR8_2,2256,12171
TetR8_2,2302,12275
TetR8_2,2348,12561
TetR8_2,2394,12777
TetR8_2,2440,13050
TetR8_2,2486,13173
TetR8_2,2532,13433
TetR8_2,2578,13455
TetR8_2,2624,13685
TetR8_2,2670,13891
TetR8_2,2716,14014
TetR8_2,2762,14230
TetR8_20,0,0
TetR8_20,46,53
TetR8_20,92,91
TetR8_20,138,81
TetR8_20,184,157
TetR8_20,230,152
TetR8_20,276,212
TetR8_20,322,255
TetR8_20,368,257
TetR8_20,414,317
TetR8_20,460,306
TetR8_20,506,376
TetR8_20,552,375
TetR8_20,598,461
TetR8_20,644,471
TetR8_20,690,476
TetR8_20,736,538
TetR8_20,782,552
TetR8_20,828,608
TetR8_20,874,622
TetR8_20,920,654
TetR8_20,967,673
TetR8_20,1013,670
TetR8_20,1059,752
TetR8_20,1105,754
TetR8_20,1151,774
TetR8_20,1197,818
TetR8_20,1243,826
TetR8_20,1289,844
TetR8_20,1335,867
TetR8_20,1381,911
TetR8_20,1427,889
TetR8_20,1473,923
TetR8_20,1519,942
TetR8_20,1565,1022
TetR8_20,1611,1004
TetR8_20,1657,1048
TetR8_20,1703,922
TetR8_20,1749,1093
TetR8_20,1795,1042
TetR8_20,1841,1000
TetR8_20,1888,1049
TetR8_20,1934,1105
TetR8_20,1980,1093
TetR8_20,2026,1110
TetR8_20,2072,1131
TetR8_20,2118,1116
TetR8_20,2164,1160
TetR8_20,2210,1175
TetR8_20,2256,1180
TetR8_20,2302,1196
TetR8_20,2348,1184
TetR8_20,2394,1236
TetR8_20,2440,1216
TetR8_20,2486,1213
TetR8_20,2532,1199
TetR8_20,2578,1217
TetR8_20,2624,1229
TetR8_20,2670,1254
TetR8_20,2716,1232
TetR8_20,2762,1223
TetR8_21,0,0
TetR8_21,46,0
TetR8_21,92,0
TetR8_21,138,93
TetR8_21,184,148
TetR8_21,230,283
TetR8_21,276,396
TetR8_21,322,567
TetR8_21,368,638
TetR8_21,414,779
TetR8_21,460,857
TetR8_21,506,944
TetR8_21,552,1078
TetR8_21,598,1407
TetR8_21,644,1536
TetR8_21,690,1740
TetR8_21,736,1868
TetR8_21,782,2009
TetR8_21,828,2101
TetR8_21,874,2373
TetR8_21,920,2581
TetR8_21,967,2920
TetR8_21,1013,3259
TetR8_21,1059,3637
TetR8_21,1105,3935
TetR8_21,1151,4226
TetR8_21,1197,4613
TetR8_21,1243,4814
TetR8_21,1289,5168
TetR8_21,1335,5547
TetR8_21,1381,5931
TetR8_21,1427,6258
TetR8_21,1473,6613
TetR8_21,1519,6996
TetR8_21,1565,7299
TetR8_21,1611,7602
TetR8_21,1657,7872
TetR8_21,1703,8115
TetR8_21,1749,8482
TetR8_21,1795,8665
TetR8_21,1841,9085
TetR8_21,1888,9257
TetR8_21,1934,9664
TetR8_21,1980,9936
TetR8_21,2026,10298
TetR8_21,2072,10440
TetR8_21,2118,10791
TetR8_21,2164,11023
TetR8_21,2210,11268
TetR8_21,2256,11683
TetR8_21,2302,11959
TetR8_21,2348,12240
TetR8_21,2394,12538
TetR8_21,2440,12815
TetR8_21,2486,12988
TetR8_21,2532,13332
TetR8_21,2578,13467
TetR8_21,2624,13879
TetR8_21,2670,14077
TetR8_21,2716,14412
TetR8_21,2762,14573
TetR8_3,0,0
TetR8_3,46,0
TetR8_3,92,0
TetR8_3,138,0
TetR8_3,184,182
TetR8_3,230,382
TetR8_3,276,576
TetR8_3,322,735
TetR8_3,368,825
TetR8_3,414,924
TetR8_3,460,926
TetR8_3,506,951
TetR8_3,552,983
TetR8_3,598,1236
TetR8_3,644,1338
TetR8_3,690,1661
TetR8_3,736,1885
TetR8_3,782,2265
TetR8_3,828,2570
TetR8_3,874,2819
TetR8_3,920,3024
TetR8_3,967,3406
TetR8_3,1013,3776
TetR8_3,1059,4127
TetR8_3,1105,4482
TetR8_3,1151,4649
TetR8_3,1197,5040
TetR8_3,1243,5528
TetR8_3,1289,6050
TetR8_3,1335,6295
TetR8_3,1381,6569
TetR8_3,1427,6811
TetR8_3,1473,7099
TetR8_3,1519,7475
TetR8_3,1565,7830
TetR8_3,1611,8236
TetR8_3,1657,8543
TetR8_3,1703,8869
TetR8_3,1749,9292
TetR8_3,1795,9588
TetR8_3,1841,9755
TetR8_3,1888,10227
TetR8_3,1934,10529
TetR8_3,1980,10936
TetR8_3,2026,11162
TetR8_3,2072,11585
TetR8_3,2118,11817
TetR8_3,2164,12027
TetR8_3,2210,12219
TetR8_3,2256,12495
TetR8_3,2302,12807
TetR8_3,2348,12991
TetR8_3,2394,13321
TetR8_3,2440,13460
TetR8_3,2486,13748
TetR8_3,2532,13841
TetR8_3,2578,14002
TetR8_3,2624,14198
TetR8_3,2670,14556
TetR8_3,2716,14604
TetR8_3,2762,14992
TetR8_4,0,0
TetR8_4,46,107
TetR8_4,92,339
TetR8_4,138,468
TetR8_4,184,776
TetR8_4,230,913
TetR8_4,276,1298
TetR8_4,322,1583
TetR8_4,368,1793
TetR8_4,414,2031
TetR8_4,460,2179
TetR8_4,506,2441
TetR8_4,552,2690
TetR8_4,598,3323
TetR8_4,644,3759
TetR8_4,690,4164
TetR8_4,736,4444
TetR8_4,782,4889
TetR8_4,828,5202
TetR8_4,874,5739
TetR8_4,920,6017
TetR8_4,967,6514
TetR8_4,1013,6963
TetR8_4,1059,7383
TetR8_4,1105,7813
TetR8_4,1151,8309
TetR8_4,1197,8919
TetR8_4,1243,9151
TetR8_4,1289,9751
TetR8_4,1335,10090
TetR8_4,1381,10492
TetR8_4,1427,10896
TetR8_4,1473,11264
TetR8_4,1519,11810
TetR8_4,1565,12251
TetR8_4,1611,12754
TetR8_4,1657,13070
TetR8_4,1703,13469
TetR8_4,1749,13652
TetR8_4,1795,13945
TetR8_4,1841,14163
TetR8_4,1888,14581
TetR8_4,1934,14817
TetR8_4,1980,15204
TetR8_4,2026,15374
TetR8_4,2072,15616
TetR8_4,2118,15832
TetR8_4,2164,16068
TetR8_4,2210,16309
TetR8_4,2256,16643
TetR8_4,2302,16894
TetR8_4,2348,17116
TetR8_4,2394,17585
TetR8_4,2440,17749
TetR8_4,2486,18063
TetR8_4,2532,18082
TetR8_4,2578,18304
TetR8_4,2624,18477
TetR8_4,2670,18784
TetR8_4,2716,18829
TetR8_4,2762,19209
TetR8_5,0,0
TetR8_5,46,0
TetR8_5,92,0
TetR8_5,138,68
TetR8_5,184,220
TetR8_5,230,369
TetR8_5,276,492
TetR8_5,322,635
TetR8_5,368,721
TetR8_5,414,874
TetR8_5,460,928
TetR8_5,506,1108
TetR8_5,552,1342
TetR8_5,598,1665
TetR8_5,644,1880
TetR8_5,690,2164
TetR8_5,736,2478
TetR8_5,782,2738
TetR8_5,828,2978
TetR8_5,874,3263
TetR8_5,920,3510
TetR8_5,967,3843
TetR8_5,1013,4107
TetR8_5,1059,4402
TetR8_5,1105,4617
TetR8_5,1151,4919
TetR8_5,1197,5136
TetR8_5,1243,5440
TetR8_5,1289,5687
TetR8_5,1335,5929
TetR8_5,1381,6210
TetR8_5,1427,6423
TetR8_5,1473,6704
TetR8_5,1519,6830
TetR8_5,1565,7282
TetR8_5,1611,7480
TetR8_5,1657,7727
TetR8_5,1703,7878
TetR8_5,1749,8037
TetR8_5,1795,8099
TetR8_5,1841,8334
TetR8_5,1888,8545
TetR8_5,1934,8757
TetR8_5,1980,8924
TetR8_5,2026,9218
TetR8_5,2072,9376
TetR8_5,2118,9532
TetR8_5,2164,9706
TetR8_5,2210,9817
TetR8_5,2256,10109
TetR8_5,2302,10232
TetR8_5,2348,10652
TetR8_5,2394,10790
TetR8_5,2440,11019
TetR8_5,2486,11092
TetR8_5,2532,11254
TetR8_5,2578,11343
TetR8_5,2624,11667
TetR8_5,2670,11666
TetR8_5,2716,11844
TetR8_5,2762,12015
TetR8_6,0,0
TetR8_6,46,0
TetR8_6,92,0
TetR8_6,138,38
TetR8_6,184,154
TetR8_6,230,230
TetR8_6,276,382
TetR8_6,322,561
TetR8_6,368,661
TetR8_6,414,777
TetR8_6,460,848
TetR8_6,506,995
TetR8_6,552,1218
TetR8_6,598,1495
TetR8_6,644,1811
TetR8_6,690,2064
TetR8_6,736,2297
TetR8_6,782,2611
TetR8_6,828,2808
TetR8_6,874,3132
TetR8_6,920,3304
TetR8_6,967,3660
TetR8_6,1013,3919
TetR8_6,1059,4197
TetR8_6,1105,4439
TetR8_6,1151,4704
TetR8_6,1197,4963
TetR8_6,1243,5133
TetR8_6,1289,5399
TetR8_6,1335,5516
TetR8_6,1381,5794
TetR8_6,1427,5928
TetR8_6,1473,6155
TetR8_6,1519,6314
TetR8_6,1565,6605
TetR8_6,1611,6805
TetR8_6,1657,6989
TetR8_6,1703,7173
TetR8_6,1749,7297
TetR8_6,1795,7473
TetR8_6,1841,7619
TetR8_6,1888,7894
TetR8_6,1934,8114
TetR8_6,1980,8399
TetR8_6,2026,8571
TetR8_6,2072,8817
TetR8_6,2118,8946
TetR8_6,2164,9219
TetR8_6,2210,9285
TetR8_6,2256,9611
TetR8_6,2302,9771
TetR8_6,2348,10061
TetR8_6,2394,10312
TetR8_6,2440,10477
TetR8_6,2486,10589
TetR8_6,2532,10889
TetR8_6,2578,11017
TetR8_6,2624,11212
TetR8_6,2670,11393
TetR8_6,2716,11490
TetR8_6,2762,11741
TetR8_7,0,0
TetR8_7,46,0
TetR8_7,92,0
TetR8_7,138,0
TetR8_7,184,0
TetR8_7,230,0
TetR8_7,276,0
TetR8_7,322,0
TetR8_7,368,9
TetR8_7,414,7
TetR8_7,460,0
TetR8_7,506,0
TetR8_7,552,0
TetR8_7,598,17
TetR8_7,644,47
TetR8_7,690,51
TetR8_7,736,80
TetR8_7,782,134
TetR8_7,828,170
TetR8_7,874,210
TetR8_7,920,294
TetR8_7,967,359
TetR8_7,1013,463
TetR8_7,1059,623
TetR8_7,1105,679
TetR8_7,1151,787
TetR8_7,1197,1019
TetR8_7,1243,1081
TetR8_7,1289,1245
TetR8_7,1335,1384
TetR8_7,1381,1605
TetR8_7,1427,1614
TetR8_7,1473,1768
TetR8_7,1519,1959
TetR8_7,1565,2187
TetR8_7,1611,2333
TetR8_7,1657,2577
TetR8_7,1703,2810
TetR8_7,1749,2277
TetR8_7,1795,2508
TetR8_7,1841,2558
TetR8_7,1888,2754
TetR8_7,1934,2965
TetR8_7,1980,3292
TetR8_7,2026,3322
TetR8_7,2072,3481
TetR8_7,2118,3557
TetR8_7,2164,3951
TetR8_7,2210,4087
TetR8_7,2256,4287
TetR8_7,2302,4334
TetR8_7,2348,4536
TetR8_7,2394,4850
TetR8_7,2440,5121
TetR8_7,2486,5257
TetR8_7,2532,5246
TetR8_7,2578,5368
TetR8_7,2624,5604
TetR8_7,2670,5820
TetR8_7,2716,5870
TetR8_7,2762,5935
TetR8_8,0,0
TetR8_8,46,0
TetR8_8,92,22
TetR8_8,138,83
TetR8_8,184,165
TetR8_8,230,292
TetR8_8,276,473
TetR8_8,322,576
TetR8_8,368,691
TetR8_8,414,867
TetR8_8,460,1035
TetR8_8,506,1180
TetR8_8,552,1473
TetR8_8,598,1736
TetR8_8,644,2038
TetR8_8,690,2366
TetR8_8,736,2623
TetR8_8,782,2943
TetR8_8,828,3126
TetR8_8,874,3408
TetR8_8,920,3562
TetR8_8,967,3766
TetR8_8,1013,3919
TetR8_8,1059,4221
TetR8_8,1105,4475
TetR8_8,1151,4660
TetR8_8,1197,4981
TetR8_8,1243,5155
TetR8_8,1289,5459
TetR8_8,1335,5661
TetR8_8,1381,5881
TetR8_8,1427,6078
TetR8_8,1473,6402
TetR8_8,1519,6585
TetR8_8,1565,6777
TetR8_8,1611,6961
TetR8_8,1657,7168
TetR8_8,1703,7332
TetR8_8,1749,7495
TetR8_8,1795,7634
TetR8_8,1841,7766
TetR8_8,1888,8030
TetR8_8,1934,8112
TetR8_8,1980,8413
TetR8_8,2026,8585
TetR8_8,2072,8813
TetR8_8,2118,8929
TetR8_8,2164,9078
TetR8_8,2210,9214
TetR8_8,2256,9518
TetR8_8,2302,9714
TetR8_8,2348,9937
TetR8_8,2394,10120
TetR8_8,2440,10258
TetR8_8,2486,10428
TetR8_8,2532,10611
TetR8_8,2578,10735
TetR8_8,2624,11014
TetR8_8,2670,11178
TetR8_8,2716,11295
TetR8_8,2762,11575
TetR8_9,0,0
TetR8_9,46,0
TetR8_9,92,22
TetR8_9,138,59
TetR8_9,184,260
TetR8_9,230,450
TetR8_9,276,701
TetR8_9,322,1020
TetR8_9,368,1155
TetR8_9,414,1323
TetR8_9,460,1515
TetR8_9,506,1649
TetR8_9,552,1841
TetR8_9,598,2162
TetR8_9,644,2203
TetR8_9,690,2528
TetR8_9,736,2748
TetR8_9,782,2978
TetR8_9,828,3379
TetR8_9,874,3719
TetR8_9,920,4146
TetR8_9,967,4546
TetR8_9,1013,4910
TetR8_9,1059,5162
TetR8_9,1105,5454
TetR8_9,1151,5867
TetR8_9,1197,6350
TetR8_9,1243,6845
TetR8_9,1289,7307
TetR8_9,1335,7761
TetR8_9,1381,8104
TetR8_9,1427,8591
TetR8_9,1473,8939
TetR8_9,1519,9280
TetR8_9,1565,9686
TetR8_9,1611,9980
TetR8_9,1657,10452
TetR8_9,1703,10858
TetR8_9,1749,11185
TetR8_9,1795,11383
TetR8_9,1841,11833
TetR8_9,1888,12254
TetR8_9,1934,12648
TetR8_9,1980,12972
TetR8_9,2026,13308
TetR8_9,2072,13543
TetR8_9,2118,13957
TetR8_9,2164,14255
TetR8_9,2210,14305
TetR8_9,2256,14748
TetR8_9,2302,14988
TetR8_9,2348,15349
TetR8_9,2394,15796
TetR8_9,2440,16116
TetR8_9,2486,16280
TetR8_9,2532,16748
TetR8_9,2578,16878
TetR8_9,2624,17339
TetR8_9,2670,17488
TetR8_9,2716,17831
TetR8_9,2762,18010
TETRArcAKO16_0,0,0
TETRArcAKO16_0,46,0
TETRArcAKO16_0,92,0
TETRArcAKO16_0,138,6
TETRArcAKO16_0,184,0
TETRArcAKO16_0,230,16
TETRArcAKO16_0,276,36
TETRArcAKO16_0,322,44
TETRArcAKO16_0,368,37
TETRArcAKO16_0,414,57
TETRArcAKO16_0,460,47
TETRArcAKO16_0,506,72
TETRArcAKO16_0,552,88
TETRArcAKO16_0,598,109
TETRArcAKO16_0,644,104
TETRArcAKO16_0,690,141
TETRArcAKO16_0,736,136
TETRArcAKO16_0,782,156
TETRArcAKO16_0,828,151
TETRArcAKO16_0,874,189
TETRArcAKO16_0,920,180
TETRArcAKO16_0,967,210
TETRArcAKO16_0,1013,219
TETRArcAKO16_0,1059,240
TETRArcAKO16_0,1105,265
TETRArcAKO16_0,1151,295
TETRArcAKO16_0,1197,312
TETRArcAKO16_0,1243,328
TETRArcAKO16_0,1289,376
TETRArcAKO16_0,1335,396
TETRArcAKO16_0,1381,414
TETRArcAKO16_0,1427,454
TETRArcAKO16_0,1473,484
TETRArcAKO16_0,1519,519
TETRArcAKO16_0,1565,557
TETRArcAKO16_0,1611,585
TETRArcAKO16_0,1657,611
TETRArcAKO16_0,1703,696
TETRArcAKO16_0,1749,722
TETRArcAKO16_0,1795,739
TETRArcAKO16_0,1841,770
TETRArcAKO16_0,1888,820
TETRArcAKO16_0,1934,866
TETRArcAKO16_0,1980,882
TETRArcAKO16_0,2026,924
TETRArcAKO16_0,2072,936
TETRArcAKO16_0,2118,985
TETRArcAKO16_0,2164,1014
TETRArcAKO16_0,2210,1028
TETRArcAKO16_0,2256,1062
TETRArcAKO16_0,2302,1109
TETRArcAKO16_0,2348,1135
TETRArcAKO16_0,2394,1202
TETRArcAKO16_0,2440,1203
TETRArcAKO16_0,2486,1227
TETRArcAKO16_0,2532,1265
TETRArcAKO16_0,2578,1321
TETRArcAKO16_0,2624,1368
TETRArcAKO16_0,2670,1383
TETRArcAKO16_0,2716,1402
TETRArcAKO16_0,2762,1440
TETRArcAKO16_1,0,0
TETRArcAKO16_1,46,0
TETRArcAKO16_1,92,0
TETRArcAKO16_1,138,0
TETRArcAKO16_1,184,40
TETRArcAKO16_1,230,119
TETRArcAKO16_1,276,171
TETRArcAKO16_1,322,157
TETRArcAKO16_1,368,166
TETRArcAKO16_1,414,116
TETRArcAKO16_1,460,115
TETRArcAKO16_1,506,90
TETRArcAKO16_1,552,89
TETRArcAKO16_1,598,125
TETRArcAKO16_1,644,141
TETRArcAKO16_1,690,142
TETRArcAKO16_1,736,141
TETRArcAKO16_1,782,159
TETRArcAKO16_1,828,137
TETRArcAKO16_1,874,265
TETRArcAKO16_1,920,208
TETRArcAKO16_1,967,301
TETRArcAKO16_1,1013,182
TETRArcAKO16_1,1059,238
TETRArcAKO16_1,1105,245
TETRArcAKO16_1,1151,235
TETRArcAKO16_1,1197,262
TETRArcAKO16_1,1243,297
TETRArcAKO16_1,1289,270
TETRArcAKO16_1,1335,270
TETRArcAKO16_1,1381,256
TETRArcAKO16_1,1427,205
TETRArcAKO16_1,1473,263
TETRArcAKO16_1,1519,279
TETRArcAKO16_1,1565,322
TETRArcAKO16_1,1611,324
TETRArcAKO16_1,1657,315
TETRArcAKO16_1,1703,342
TETRArcAKO16_1,1749,326
TETRArcAKO16_1,1795,308
TETRArcAKO16_1,1841,245
TETRArcAKO16_1,1888,297
TETRArcAKO16_1,1934,302
TETRArcAKO16_1,1980,336
TETRArcAKO16_1,2026,438
TETRArcAKO16_1,2072,471
TETRArcAKO16_1,2118,430
TETRArcAKO16_1,2164,436
TETRArcAKO16_1,2210,427
TETRArcAKO16_1,2256,457
TETRArcAKO16_1,2302,457
TETRArcAKO16_1,2348,474
TETRArcAKO16_1,2394,543
TETRArcAKO16_1,2440,506
TETRArcAKO16_1,2486,506
TETRArcAKO16_1,2532,509
TETRArcAKO16_1,2578,481
TETRArcAKO16_1,2624,526
TETRArcAKO16_1,2670,494
TETRArcAKO16_1,2716,532
TETRArcAKO16_1,2762,588
TETRArcAKO16_10,0,0
TETRArcAKO16_10,46,0
TETRArcAKO16_10,92,0
TETRArcAKO16_10,138,4
TETRArcAKO16_10,184,13
TETRArcAKO16_10,230,19
TETRArcAKO16_10,276,37
TETRArcAKO16_10,322,41
TETRArcAKO16_10,368,43
TETRArcAKO16_10,414,63
TETRArcAKO16_10,460,103
TETRArcAKO16_10,506,73
TETRArcAKO16_10,552,87
TETRArcAKO16_10,598,92
TETRArcAKO16_10,644,106
TETRArcAKO16_10,690,126
TETRArcAKO16_10,736,121
