,Cell_type,Time,Spot,Spot_loc,Growth,Growth_normalized
Pbr16_6_782,Pbr16,782.0,Pbr16_6,230_593_14,27119.0,330.0
Pbr16_7_782,Pbr16,782.0,Pbr16_7,336_235_20,69368.0,2826.0
Pbr16_8_782,Pbr16,782.0,Pbr16_8,348_953_13,23007.0,84.0
Pbr16_9_782,Pbr16,782.0,Pbr16_9,372_461_8,8314.0,162.0
Pbr16_10_782,Pbr16,782.0,Pbr16_10,442_350_15,33191.0,545.0
Pbr16_11_782,Pbr16,782.0,Pbr16_11,446_197_15,33468.0,418.0
Pbr16_12_782,Pbr16,782.0,Pbr16_12,470_456_14,32585.0,627.0
Pbr16_13_782,Pbr16,782.0,Pbr16_13,470_609_8,11217.0,258.0
Pbr16_14_782,Pbr16,782.0,Pbr16_14,488_1060_8,10113.0,114.0
Pbr16_15_782,Pbr16,782.0,Pbr16_15,552_67_7,9253.0,0.0
Pbr16_16_782,Pbr16,782.0,Pbr16_16,581_27_7,9290.0,0.0
Pbr16_17_782,Pbr16,782.0,Pbr16_17,592_36_6,8320.0,0.0
Pbr16_18_782,Pbr16,782.0,Pbr16_18,616_916_15,34692.0,382.0
Pbr16_19_782,Pbr16,782.0,Pbr16_19,607_23_7,10397.0,85.0
Pbr16_20_782,Pbr16,782.0,Pbr16_20,666_263_15,33483.0,453.0
Pbr16_21_782,Pbr16,782.0,Pbr16_21,747_615_15,33643.0,443.0
Pbr16_22_782,Pbr16,782.0,Pbr16_22,763_285_8,9834.0,164.0
Pbr16_23_782,Pbr16,782.0,Pbr16_23,774_681_15,34996.0,711.0
Pbr16_24_782,Pbr16,782.0,Pbr16_24,775_527_15,36233.0,492.0
Pbr16_25_782,Pbr16,782.0,Pbr16_25,808_309_16,41026.0,718.0
Pbr16_26_782,Pbr16,782.0,Pbr16_26,834_393_5,7033.0,48.0
Pbr16_27_782,Pbr16,782.0,Pbr16_27,951_895_15,36097.0,560.0
Pbr16_28_782,Pbr16,782.0,Pbr16_28,965_675_16,43638.0,721.0
Pbr16_29_782,Pbr16,782.0,Pbr16_29,1001_920_15,34274.0,398.0
Pbr16_30_782,Pbr16,782.0,Pbr16_30,1015_1082_14,38956.0,274.0
Pbr16_0_2072,Pbr16,2072.0,Pbr16_0,63_526_14,29801.0,5612.0
Pbr16_1_2072,Pbr16,2072.0,Pbr16_1,65_493_13,27274.0,4681.0
Pbr16_2_2072,Pbr16,2072.0,Pbr16_2,121_775_15,33713.0,5626.0
Pbr16_3_2072,Pbr16,2072.0,Pbr16_3,157_651_20,66956.0,15271.0
Pbr16_4_2072,Pbr16,2072.0,Pbr16_4,172_310_14,30649.0,5307.0
Pbr16_5_2072,Pbr16,2072.0,Pbr16_5,210_210_24,82475.0,13176.0
Pbr16_6_2072,Pbr16,2072.0,Pbr16_6,230_593_14,32586.0,5797.0
Pbr16_7_2072,Pbr16,2072.0,Pbr16_7,336_235_20,86078.0,19536.0
Pbr16_8_2072,Pbr16,2072.0,Pbr16_8,348_953_13,27159.0,4236.0
Pbr16_9_2072,Pbr16,2072.0,Pbr16_9,372_461_8,9800.0,1648.0
Pbr16_10_2072,Pbr16,2072.0,Pbr16_10,442_350_15,41047.0,8401.0
Pbr16_11_2072,Pbr16,2072.0,Pbr16_11,446_197_15,40898.0,7848.0
Pbr16_12_2072,Pbr16,2072.0,Pbr16_12,470_456_14,39878.0,7920.0
Pbr16_13_2072,Pbr16,2072.0,Pbr16_13,470_609_8,13260.0,2301.0
Pbr16_14_2072,Pbr16,2072.0,Pbr16_14,488_1060_8,11638.0,1639.0
Pbr16_15_2072,Pbr16,2072.0,Pbr16_15,552_67_7,9259.0,0.0
Pbr16_16_2072,Pbr16,2072.0,Pbr16_16,581_27_7,9376.0,0.0
Pbr16_17_2072,Pbr16,2072.0,Pbr16_17,592_36_6,8309.0,0.0
Pbr16_18_2072,Pbr16,2072.0,Pbr16_18,616_916_15,41286.0,6976.0
Pbr16_19_2072,Pbr16,2072.0,Pbr16_19,607_23_7,10258.0,0.0
Pbr16_20_2072,Pbr16,2072.0,Pbr16_20,666_263_15,40488.0,7458.0
Pbr16_21_2072,Pbr16,2072.0,Pbr16_21,747_615_15,40630.0,7430.0
Pbr16_22_2072,Pbr16,2072.0,Pbr16_22,763_285_8,11428.0,1758.0
Pbr16_23_2072,Pbr16,2072.0,Pbr16_23,774_681_15,42375.0,8090.0
Pbr16_24_2072,Pbr16,2072.0,Pbr16_24,775_527_15,43868.0,8127.0
Pbr16_25_2072,Pbr16,2072.0,Pbr16_25,808_309_16,50171.0,9863.0
Pbr16_26_2072,Pbr16,2072.0,Pbr16_26,834_393_5,6947.0,0.0
Pbr16_27_2072,Pbr16,2072.0,Pbr16_27,951_895_15,42783.0,7246.0
Pbr16_28_2072,Pbr16,2072.0,Pbr16_28,965_675_16,52032.0,9115.0
Pbr16_29_2072,Pbr16,2072.0,Pbr16_29,1001_920_15,40163.0,6287.0
Pbr16_30_2072,Pbr16,2072.0,Pbr16_30,1015_1082_14,44678.0,5996.0
Pbr16_0_1427,Pbr16,1427.0,Pbr16_0,63_526_14,26254.0,2065.0
Pbr16_1_1427,Pbr16,1427.0,Pbr16_1,65_493_13,24341.0,1748.0
Pbr16_2_1427,Pbr16,1427.0,Pbr16_2,121_775_15,30311.0,2224.0
Pbr16_3_1427,Pbr16,1427.0,Pbr16_3,157_651_20,60040.0,8355.0
Pbr16_4_1427,Pbr16,1427.0,Pbr16_4,172_310_14,27045.0,1703.0
Pbr16_5_1427,Pbr16,1427.0,Pbr16_5,210_210_24,74177.0,4878.0
Pbr16_6_1427,Pbr16,1427.0,Pbr16_6,230_593_14,29320.0,2531.0
Pbr16_7_1427,Pbr16,1427.0,Pbr16_7,336_235_20,76666.0,10124.0
Pbr16_8_1427,Pbr16,1427.0,Pbr16_8,348_953_13,24321.0,1398.0
Pbr16_9_1427,Pbr16,1427.0,Pbr16_9,372_461_8,8943.0,791.0
Pbr16_10_1427,Pbr16,1427.0,Pbr16_10,442_350_15,36074.0,3428.0
Pbr16_11_1427,Pbr16,1427.0,Pbr16_11,446_197_15,35890.0,2840.0
Pbr16_12_1427,Pbr16,1427.0,Pbr16_12,470_456_14,35547.0,3589.0
Pbr16_13_1427,Pbr16,1427.0,Pbr16_13,470_609_8,12228.0,1269.0
Pbr16_14_1427,Pbr16,1427.0,Pbr16_14,488_1060_8,10628.0,629.0
Pbr16_15_1427,Pbr16,1427.0,Pbr16_15,552_67_7,9381.0,25.0
Pbr16_16_1427,Pbr16,1427.0,Pbr16_16,581_27_7,9341.0,0.0
Pbr16_17_1427,Pbr16,1427.0,Pbr16_17,592_36_6,8350.0,29.0
Pbr16_18_1427,Pbr16,1427.0,Pbr16_18,616_916_15,37032.0,2722.0
Pbr16_19_1427,Pbr16,1427.0,Pbr16_19,607_23_7,10267.0,0.0
Pbr16_20_1427,Pbr16,1427.0,Pbr16_20,666_263_15,35890.0,2860.0
Pbr16_21_1427,Pbr16,1427.0,Pbr16_21,747_615_15,36646.0,3446.0
Pbr16_22_1427,Pbr16,1427.0,Pbr16_22,763_285_8,10406.0,736.0
Pbr16_23_1427,Pbr16,1427.0,Pbr16_23,774_681_15,37895.0,3610.0
Pbr16_24_1427,Pbr16,1427.0,Pbr16_24,775_527_15,39097.0,3356.0
Pbr16_25_1427,Pbr16,1427.0,Pbr16_25,808_309_16,44342.0,4034.0
Pbr16_26_1427,Pbr16,1427.0,Pbr16_26,834_393_5,6963.0,0.0
Pbr16_27_1427,Pbr16,1427.0,Pbr16_27,951_895_15,38582.0,3045.0
Pbr16_28_1427,Pbr16,1427.0,Pbr16_28,965_675_16,46991.0,4074.0
Pbr16_29_1427,Pbr16,1427.0,Pbr16_29,1001_920_15,36499.0,2623.0
Pbr16_30_1427,Pbr16,1427.0,Pbr16_30,1015_1082_14,41051.0,2369.0
Pbr16_0_184,Pbr16,184.0,Pbr16_0,63_526_14,24117.0,0.0
Pbr16_1_184,Pbr16,184.0,Pbr16_1,65_493_13,22532.0,0.0
Pbr16_2_184,Pbr16,184.0,Pbr16_2,121_775_15,28018.0,0.0
Pbr16_3_184,Pbr16,184.0,Pbr16_3,157_651_20,51684.0,0.0
Pbr16_4_184,Pbr16,184.0,Pbr16_4,172_310_14,25300.0,0.0
Pbr16_5_184,Pbr16,184.0,Pbr16_5,210_210_24,69036.0,0.0
Pbr16_6_184,Pbr16,184.0,Pbr16_6,230_593_14,26698.0,0.0
Pbr16_7_184,Pbr16,184.0,Pbr16_7,336_235_20,66538.0,0.0
Pbr16_8_184,Pbr16,184.0,Pbr16_8,348_953_13,22834.0,0.0
Pbr16_9_184,Pbr16,184.0,Pbr16_9,372_461_8,8118.0,0.0
Pbr16_10_184,Pbr16,184.0,Pbr16_10,442_350_15,32539.0,0.0
Pbr16_11_184,Pbr16,184.0,Pbr16_11,446_197_15,33012.0,0.0
Pbr16_12_184,Pbr16,184.0,Pbr16_12,470_456_14,31900.0,0.0
Pbr16_13_184,Pbr16,184.0,Pbr16_13,470_609_8,10970.0,11.0
Pbr16_14_184,Pbr16,184.0,Pbr16_14,488_1060_8,9993.0,0.0
Pbr16_15_184,Pbr16,184.0,Pbr16_15,552_67_7,9385.0,29.0
Pbr16_16_184,Pbr16,184.0,Pbr16_16,581_27_7,9283.0,0.0
Pbr16_17_184,Pbr16,184.0,Pbr16_17,592_36_6,8310.0,0.0
Pbr16_18_184,Pbr16,184.0,Pbr16_18,616_916_15,34202.0,0.0
Pbr16_19_184,Pbr16,184.0,Pbr16_19,607_23_7,10303.0,0.0
Pbr16_20_184,Pbr16,184.0,Pbr16_20,666_263_15,32938.0,0.0
Pbr16_21_184,Pbr16,184.0,Pbr16_21,747_615_15,33147.0,0.0
Pbr16_22_184,Pbr16,184.0,Pbr16_22,763_285_8,9626.0,0.0
Pbr16_23_184,Pbr16,184.0,Pbr16_23,774_681_15,34208.0,0.0
Pbr16_24_184,Pbr16,184.0,Pbr16_24,775_527_15,35582.0,0.0
Pbr16_25_184,Pbr16,184.0,Pbr16_25,808_309_16,40196.0,0.0
Pbr16_26_184,Pbr16,184.0,Pbr16_26,834_393_5,6978.0,0.0
Pbr16_27_184,Pbr16,184.0,Pbr16_27,951_895_15,35478.0,0.0
Pbr16_28_184,Pbr16,184.0,Pbr16_28,965_675_16,42813.0,0.0
Pbr16_29_184,Pbr16,184.0,Pbr16_29,1001_920_15,33821.0,0.0
Pbr16_30_184,Pbr16,184.0,Pbr16_30,1015_1082_14,38642.0,0.0
Pbr16_0_2716,Pbr16,2716.0,Pbr16_0,63_526_14,33569.0,9380.0
Pbr16_1_2716,Pbr16,2716.0,Pbr16_1,65_493_13,30863.0,8270.0
Pbr16_2_2716,Pbr16,2716.0,Pbr16_2,121_775_15,37991.0,9904.0
Pbr16_3_2716,Pbr16,2716.0,Pbr16_3,157_651_20,73858.0,22173.0
Pbr16_4_2716,Pbr16,2716.0,Pbr16_4,172_310_14,34276.0,8934.0
Pbr16_5_2716,Pbr16,2716.0,Pbr16_5,210_210_24,90901.0,21602.0
Pbr16_6_2716,Pbr16,2716.0,Pbr16_6,230_593_14,36947.0,10158.0
Pbr16_7_2716,Pbr16,2716.0,Pbr16_7,336_235_20,92820.0,26278.0
Pbr16_8_2716,Pbr16,2716.0,Pbr16_8,348_953_13,30048.0,7125.0
Pbr16_9_2716,Pbr16,2716.0,Pbr16_9,372_461_8,10698.0,2546.0
Pbr16_10_2716,Pbr16,2716.0,Pbr16_10,442_350_15,45993.0,13347.0
Pbr16_11_2716,Pbr16,2716.0,Pbr16_11,446_197_15,45940.0,12890.0
Pbr16_12_2716,Pbr16,2716.0,Pbr16_12,470_456_14,45988.0,14030.0
Pbr16_13_2716,Pbr16,2716.0,Pbr16_13,470_609_8,14537.0,3578.0
Pbr16_14_2716,Pbr16,2716.0,Pbr16_14,488_1060_8,12605.0,2606.0
Pbr16_15_2716,Pbr16,2716.0,Pbr16_15,552_67_7,9349.0,0.0
Pbr16_16_2716,Pbr16,2716.0,Pbr16_16,581_27_7,9362.0,0.0
Pbr16_17_2716,Pbr16,2716.0,Pbr16_17,592_36_6,8334.0,13.0
Pbr16_18_2716,Pbr16,2716.0,Pbr16_18,616_916_15,45483.0,11173.0
Pbr16_19_2716,Pbr16,2716.0,Pbr16_19,607_23_7,10288.0,0.0
Pbr16_20_2716,Pbr16,2716.0,Pbr16_20,666_263_15,45482.0,12452.0
Pbr16_21_2716,Pbr16,2716.0,Pbr16_21,747_615_15,45174.0,11974.0
Pbr16_22_2716,Pbr16,2716.0,Pbr16_22,763_285_8,12497.0,2827.0
Pbr16_23_2716,Pbr16,2716.0,Pbr16_23,774_681_15,47325.0,13040.0
Pbr16_24_2716,Pbr16,2716.0,Pbr16_24,775_527_15,49724.0,13983.0
Pbr16_25_2716,Pbr16,2716.0,Pbr16_25,808_309_16,55895.0,15587.0
Pbr16_26_2716,Pbr16,2716.0,Pbr16_26,834_393_5,6943.0,0.0
Pbr16_27_2716,Pbr16,2716.0,Pbr16_27,951_895_15,47491.0,11954.0
Pbr16_28_2716,Pbr16,2716.0,Pbr16_28,965_675_16,57972.0,15055.0
Pbr16_29_2716,Pbr16,2716.0,Pbr16_29,1001_920_15,45128.0,11252.0
Pbr16_30_2716,Pbr16,2716.0,Pbr16_30,1015_1082_14,50171.0,11489.0
Pbr16_0_1381,Pbr16,1381.0,Pbr16_0,63_526_14,26038.0,1849.0
Pbr16_1_1381,Pbr16,1381.0,Pbr16_1,65_493_13,24215.0,1622.0
Pbr16_2_1381,Pbr16,1381.0,Pbr16_2,121_775_15,30228.0,2141.0
Pbr16_3_1381,Pbr16,1381.0,Pbr16_3,157_651_20,59624.0,7939.0
Pbr16_4_1381,Pbr16,1381.0,Pbr16_4,172_310_14,26887.0,1545.0
Pbr16_5_1381,Pbr16,1381.0,Pbr16_5,210_210_24,73609.0,4310.0
Pbr16_6_1381,Pbr16,1381.0,Pbr16_6,230_593_14,29050.0,2261.0
Pbr16_7_1381,Pbr16,1381.0,Pbr16_7,336_235_20,75928.0,9386.0
Pbr16_8_1381,Pbr16,1381.0,Pbr16_8,348_953_13,24246.0,1323.0
Pbr16_9_1381,Pbr16,1381.0,Pbr16_9,372_461_8,8887.0,735.0
Pbr16_10_1381,Pbr16,1381.0,Pbr16_10,442_350_15,35760.0,3114.0
Pbr16_11_1381,Pbr16,1381.0,Pbr16_11,446_197_15,35661.0,2611.0
Pbr16_12_1381,Pbr16,1381.0,Pbr16_12,470_456_14,35307.0,3349.0
Pbr16_13_1381,Pbr16,1381.0,Pbr16_13,470_609_8,12175.0,1216.0
Pbr16_14_1381,Pbr16,1381.0,Pbr16_14,488_1060_8,10546.0,547.0
Pbr16_15_1381,Pbr16,1381.0,Pbr16_15,552_67_7,9527.0,171.0
Pbr16_16_1381,Pbr16,1381.0,Pbr16_16,581_27_7,9358.0,0.0
Pbr16_17_1381,Pbr16,1381.0,Pbr16_17,592_36_6,8312.0,0.0
Pbr16_18_1381,Pbr16,1381.0,Pbr16_18,616_916_15,36760.0,2450.0
Pbr16_19_1381,Pbr16,1381.0,Pbr16_19,607_23_7,10269.0,0.0
Pbr16_20_1381,Pbr16,1381.0,Pbr16_20,666_263_15,35610.0,2580.0
Pbr16_21_1381,Pbr16,1381.0,Pbr16_21,747_615_15,36430.0,3230.0
Pbr16_22_1381,Pbr16,1381.0,Pbr16_22,763_285_8,10345.0,675.0
Pbr16_23_1381,Pbr16,1381.0,Pbr16_23,774_681_15,37649.0,3364.0
Pbr16_24_1381,Pbr16,1381.0,Pbr16_24,775_527_15,38866.0,3125.0
Pbr16_25_1381,Pbr16,1381.0,Pbr16_25,808_309_16,43892.0,3584.0
Pbr16_26_1381,Pbr16,1381.0,Pbr16_26,834_393_5,7013.0,28.0
Pbr16_27_1381,Pbr16,1381.0,Pbr16_27,951_895_15,38314.0,2777.0
Pbr16_28_1381,Pbr16,1381.0,Pbr16_28,965_675_16,46631.0,3714.0
Pbr16_29_1381,Pbr16,1381.0,Pbr16_29,1001_920_15,36228.0,2352.0
Pbr16_30_1381,Pbr16,1381.0,Pbr16_30,1015_1082_14,40772.0,2090.0
Pbr16_0_1197,Pbr16,1197.0,Pbr16_0,63_526_14,25258.0,1069.0
Pbr16_1_1197,Pbr16,1197.0,Pbr16_1,65_493_13,23709.0,1116.0
Pbr16_2_1197,Pbr16,1197.0,Pbr16_2,121_775_15,29562.0,1475.0
Pbr16_3_1197,Pbr16,1197.0,Pbr16_3,157_651_20,57707.0,6022.0
Pbr16_4_1197,Pbr16,1197.0,Pbr16_4,172_310_14,26384.0,1042.0
Pbr16_5_1197,Pbr16,1197.0,Pbr16_5,210_210_24,72102.0,2803.0
Pbr16_6_1197,Pbr16,1197.0,Pbr16_6,230_593_14,28310.0,1521.0
Pbr16_7_1197,Pbr16,1197.0,Pbr16_7,336_235_20,73796.0,7254.0
Pbr16_8_1197,Pbr16,1197.0,Pbr16_8,348_953_13,23760.0,837.0
Pbr16_9_1197,Pbr16,1197.0,Pbr16_9,372_461_8,8657.0,505.0
Pbr16_10_1197,Pbr16,1197.0,Pbr16_10,442_350_15,34678.0,2032.0
Pbr16_11_1197,Pbr16,1197.0,Pbr16_11,446_197_15,34851.0,1801.0
Pbr16_12_1197,Pbr16,1197.0,Pbr16_12,470_456_14,34356.0,2398.0
Pbr16_13_1197,Pbr16,1197.0,Pbr16_13,470_609_8,11870.0,911.0
Pbr16_14_1197,Pbr16,1197.0,Pbr16_14,488_1060_8,10338.0,339.0
Pbr16_15_1197,Pbr16,1197.0,Pbr16_15,552_67_7,9208.0,0.0
Pbr16_16_1197,Pbr16,1197.0,Pbr16_16,581_27_7,9494.0,92.0
Pbr16_17_1197,Pbr16,1197.0,Pbr16_17,592_36_6,8214.0,0.0
Pbr16_18_1197,Pbr16,1197.0,Pbr16_18,616_916_15,35907.0,1597.0
Pbr16_19_1197,Pbr16,1197.0,Pbr16_19,607_23_7,10210.0,0.0
Pbr16_20_1197,Pbr16,1197.0,Pbr16_20,666_263_15,34810.0,1780.0
Pbr16_21_1197,Pbr16,1197.0,Pbr16_21,747_615_15,35388.0,2188.0
Pbr16_22_1197,Pbr16,1197.0,Pbr16_22,763_285_8,10234.0,564.0
Pbr16_23_1197,Pbr16,1197.0,Pbr16_23,774_681_15,36813.0,2528.0
Pbr16_24_1197,Pbr16,1197.0,Pbr16_24,775_527_15,37825.0,2084.0
Pbr16_25_1197,Pbr16,1197.0,Pbr16_25,808_309_16,42631.0,2323.0
Pbr16_26_1197,Pbr16,1197.0,Pbr16_26,834_393_5,7037.0,52.0
Pbr16_27_1197,Pbr16,1197.0,Pbr16_27,951_895_15,37384.0,1847.0
Pbr16_28_1197,Pbr16,1197.0,Pbr16_28,965_675_16,45417.0,2500.0
Pbr16_29_1197,Pbr16,1197.0,Pbr16_29,1001_920_15,35439.0,1563.0
Pbr16_30_1197,Pbr16,1197.0,Pbr16_30,1015_1082_14,40032.0,1350.0
Pbr16_0_1795,Pbr16,1795.0,Pbr16_0,63_526_14,28196.0,4007.0
Pbr16_1_1795,Pbr16,1795.0,Pbr16_1,65_493_13,25893.0,3300.0
Pbr16_2_1795,Pbr16,1795.0,Pbr16_2,121_775_15,32036.0,3949.0
Pbr16_3_1795,Pbr16,1795.0,Pbr16_3,157_651_20,64021.0,12336.0
Pbr16_4_1795,Pbr16,1795.0,Pbr16_4,172_310_14,28671.0,3329.0
Pbr16_5_1795,Pbr16,1795.0,Pbr16_5,210_210_24,78431.0,9132.0
Pbr16_6_1795,Pbr16,1795.0,Pbr16_6,230_593_14,31154.0,4365.0
Pbr16_7_1795,Pbr16,1795.0,Pbr16_7,336_235_20,81995.0,15453.0
Pbr16_8_1795,Pbr16,1795.0,Pbr16_8,348_953_13,25935.0,3012.0
Pbr16_9_1795,Pbr16,1795.0,Pbr16_9,372_461_8,9362.0,1210.0
Pbr16_10_1795,Pbr16,1795.0,Pbr16_10,442_350_15,38868.0,6222.0
Pbr16_11_1795,Pbr16,1795.0,Pbr16_11,446_197_15,38799.0,5749.0
Pbr16_12_1795,Pbr16,1795.0,Pbr16_12,470_456_14,37987.0,6029.0
Pbr16_13_1795,Pbr16,1795.0,Pbr16_13,470_609_8,12780.0,1821.0
Pbr16_14_1795,Pbr16,1795.0,Pbr16_14,488_1060_8,11182.0,1183.0
Pbr16_15_1795,Pbr16,1795.0,Pbr16_15,552_67_7,9353.0,0.0
Pbr16_16_1795,Pbr16,1795.0,Pbr16_16,581_27_7,9345.0,0.0
Pbr16_17_1795,Pbr16,1795.0,Pbr16_17,592_36_6,8321.0,0.0
Pbr16_18_1795,Pbr16,1795.0,Pbr16_18,616_916_15,39301.0,4991.0
Pbr16_19_1795,Pbr16,1795.0,Pbr16_19,607_23_7,10250.0,0.0
Pbr16_20_1795,Pbr16,1795.0,Pbr16_20,666_263_15,38437.0,5407.0
Pbr16_21_1795,Pbr16,1795.0,Pbr16_21,747_615_15,38581.0,5381.0
Pbr16_22_1795,Pbr16,1795.0,Pbr16_22,763_285_8,10948.0,1278.0
Pbr16_23_1795,Pbr16,1795.0,Pbr16_23,774_681_15,40361.0,6076.0
Pbr16_24_1795,Pbr16,1795.0,Pbr16_24,775_527_15,41496.0,5755.0
Pbr16_25_1795,Pbr16,1795.0,Pbr16_25,808_309_16,47277.0,6969.0
Pbr16_26_1795,Pbr16,1795.0,Pbr16_26,834_393_5,6960.0,0.0
Pbr16_27_1795,Pbr16,1795.0,Pbr16_27,951_895_15,41059.0,5522.0
Pbr16_28_1795,Pbr16,1795.0,Pbr16_28,965_675_16,49800.0,6883.0
Pbr16_29_1795,Pbr16,1795.0,Pbr16_29,1001_920_15,38327.0,4451.0
Pbr16_30_1795,Pbr16,1795.0,Pbr16_30,1015_1082_14,43104.0,4422.0
Pbr16_0_828,Pbr16,828.0,Pbr16_0,63_526_14,24471.0,282.0
Pbr16_1_828,Pbr16,828.0,Pbr16_1,65_493_13,22876.0,283.0
Pbr16_2_828,Pbr16,828.0,Pbr16_2,121_775_15,28413.0,326.0
Pbr16_3_828,Pbr16,828.0,Pbr16_3,157_651_20,54138.0,2453.0
Pbr16_4_828,Pbr16,828.0,Pbr16_4,172_310_14,25546.0,204.0
Pbr16_5_828,Pbr16,828.0,Pbr16_5,210_210_24,69930.0,631.0
Pbr16_6_828,Pbr16,828.0,Pbr16_6,230_593_14,27174.0,385.0
Pbr16_7_828,Pbr16,828.0,Pbr16_7,336_235_20,69600.0,3058.0
Pbr16_8_828,Pbr16,828.0,Pbr16_8,348_953_13,23041.0,118.0
Pbr16_9_828,Pbr16,828.0,Pbr16_9,372_461_8,8325.0,173.0
Pbr16_10_828,Pbr16,828.0,Pbr16_10,442_350_15,33274.0,628.0
Pbr16_11_828,Pbr16,828.0,Pbr16_11,446_197_15,33548.0,498.0
Pbr16_12_828,Pbr16,828.0,Pbr16_12,470_456_14,32684.0,726.0
Pbr16_13_828,Pbr16,828.0,Pbr16_13,470_609_8,11256.0,297.0
Pbr16_14_828,Pbr16,828.0,Pbr16_14,488_1060_8,10112.0,113.0
Pbr16_15_828,Pbr16,828.0,Pbr16_15,552_67_7,9330.0,0.0
Pbr16_16_828,Pbr16,828.0,Pbr16_16,581_27_7,9479.0,77.0
Pbr16_17_828,Pbr16,828.0,Pbr16_17,592_36_6,8236.0,0.0
Pbr16_18_828,Pbr16,828.0,Pbr16_18,616_916_15,34731.0,421.0
Pbr16_19_828,Pbr16,828.0,Pbr16_19,607_23_7,10160.0,0.0
Pbr16_20_828,Pbr16,828.0,Pbr16_20,666_263_15,33549.0,519.0
Pbr16_21_828,Pbr16,828.0,Pbr16_21,747_615_15,33698.0,498.0
Pbr16_22_828,Pbr16,828.0,Pbr16_22,763_285_8,9866.0,196.0
Pbr16_23_828,Pbr16,828.0,Pbr16_23,774_681_15,35110.0,825.0
Pbr16_24_828,Pbr16,828.0,Pbr16_24,775_527_15,36394.0,653.0
Pbr16_25_828,Pbr16,828.0,Pbr16_25,808_309_16,41119.0,811.0
Pbr16_26_828,Pbr16,828.0,Pbr16_26,834_393_5,7016.0,31.0
Pbr16_27_828,Pbr16,828.0,Pbr16_27,951_895_15,36176.0,639.0
Pbr16_28_828,Pbr16,828.0,Pbr16_28,965_675_16,43768.0,851.0
Pbr16_29_828,Pbr16,828.0,Pbr16_29,1001_920_15,34346.0,470.0
Pbr16_30_828,Pbr16,828.0,Pbr16_30,1015_1082_14,39036.0,354.0
Pbr16_0_2302,Pbr16,2302.0,Pbr16_0,63_526_14,30898.0,6709.0
Pbr16_1_2302,Pbr16,2302.0,Pbr16_1,65_493_13,28837.0,6244.0
Pbr16_2_2302,Pbr16,2302.0,Pbr16_2,121_775_15,35298.0,7211.0
Pbr16_3_2302,Pbr16,2302.0,Pbr16_3,157_651_20,69506.0,17821.0
Pbr16_4_2302,Pbr16,2302.0,Pbr16_4,172_310_14,32218.0,6876.0
Pbr16_5_2302,Pbr16,2302.0,Pbr16_5,210_210_24,85616.0,16317.0
Pbr16_6_2302,Pbr16,2302.0,Pbr16_6,230_593_14,34151.0,7362.0
Pbr16_7_2302,Pbr16,2302.0,Pbr16_7,336_235_20,88753.0,22211.0
Pbr16_8_2302,Pbr16,2302.0,Pbr16_8,348_953_13,28229.0,5306.0
Pbr16_9_2302,Pbr16,2302.0,Pbr16_9,372_461_8,10158.0,2006.0
Pbr16_10_2302,Pbr16,2302.0,Pbr16_10,442_350_15,42870.0,10224.0
Pbr16_11_2302,Pbr16,2302.0,Pbr16_11,446_197_15,42716.0,9666.0
Pbr16_12_2302,Pbr16,2302.0,Pbr16_12,470_456_14,41892.0,9934.0
Pbr16_13_2302,Pbr16,2302.0,Pbr16_13,470_609_8,13730.0,2771.0
Pbr16_14_2302,Pbr16,2302.0,Pbr16_14,488_1060_8,11974.0,1975.0
Pbr16_15_2302,Pbr16,2302.0,Pbr16_15,552_67_7,9358.0,2.0
Pbr16_16_2302,Pbr16,2302.0,Pbr16_16,581_27_7,9355.0,0.0
Pbr16_17_2302,Pbr16,2302.0,Pbr16_17,592_36_6,8347.0,26.0
Pbr16_18_2302,Pbr16,2302.0,Pbr16_18,616_916_15,42906.0,8596.0
Pbr16_19_2302,Pbr16,2302.0,Pbr16_19,607_23_7,10271.0,0.0
Pbr16_20_2302,Pbr16,2302.0,Pbr16_20,666_263_15,42058.0,9028.0
Pbr16_21_2302,Pbr16,2302.0,Pbr16_21,747_615_15,42234.0,9034.0
Pbr16_22_2302,Pbr16,2302.0,Pbr16_22,763_285_8,11746.0,2076.0
Pbr16_23_2302,Pbr16,2302.0,Pbr16_23,774_681_15,44185.0,9900.0
Pbr16_24_2302,Pbr16,2302.0,Pbr16_24,775_527_15,45888.0,10147.0
Pbr16_25_2302,Pbr16,2302.0,Pbr16_25,808_309_16,52037.0,11729.0
Pbr16_26_2302,Pbr16,2302.0,Pbr16_26,834_393_5,6970.0,0.0
Pbr16_27_2302,Pbr16,2302.0,Pbr16_27,951_895_15,44317.0,8780.0
Pbr16_28_2302,Pbr16,2302.0,Pbr16_28,965_675_16,54059.0,11142.0
Pbr16_29_2302,Pbr16,2302.0,Pbr16_29,1001_920_15,41880.0,8004.0
Pbr16_30_2302,Pbr16,2302.0,Pbr16_30,1015_1082_14,46346.0,7664.0
Pbr16_0_1151,Pbr16,1151.0,Pbr16_0,63_526_14,25125.0,936.0
Pbr16_1_1151,Pbr16,1151.0,Pbr16_1,65_493_13,23574.0,981.0
Pbr16_2_1151,Pbr16,1151.0,Pbr16_2,121_775_15,29318.0,1231.0
Pbr16_3_1151,Pbr16,1151.0,Pbr16_3,157_651_20,57068.0,5383.0
Pbr16_4_1151,Pbr16,1151.0,Pbr16_4,172_310_14,26230.0,888.0
