Spot,Time,Growth,Growth_normalized
TetRKO_4,1482,125143,11899
TetRKO_4,1513,126076,12832
TetRKO_4,1544,126865,13621
TetRKO_4,1575,127798,14554
TetRKO_4,1606,128706,15462
TetRKO_4,1636,129284,16040
TetRKO_4,1667,130149,16905
TetRKO_4,1698,130685,17441
TetRKO_4,1729,131282,18038
TetRKO_4,1760,131938,18694
TetRKO_4,1791,132527,19283
TetRKO_4,1822,132925,19681
TetRKO_4,1852,133567,20323
TetRKO_4,1883,134063,20819
TetRKO_4,1914,134631,21387
TetRKO_4,1945,134951,21707
TetRKO_4,1976,135472,22228
TetRKO_4,2007,135890,22646
TetRKO_4,2038,136409,23165
TetRKO_4,2069,136646,23402
TetRKO_4,2099,136866,23622
TetRKO_4,2130,137270,24026
TetRKO_4,2161,137811,24567
TetRKO_4,2192,138051,24807
TetRKO_4,2223,138325,25081
TetRKO_4,2254,138561,25317
TetRKO_4,2285,138631,25387
TetRKO_4,2316,138836,25592
TetRKO_4,2346,139157,25913
TetRKO_4,2377,139296,26052
TetRKO_4,2408,139250,26006
TetRKO_4,2439,139439,26195
TetRKO_4,2470,139425,26181
TetRKO_4,2501,139091,25847
TetRKO_4,2532,139011,25767
TetRKO_4,2562,138373,25129
TetRKO_4,2593,138337,25093
TetRKO_4,2624,138816,25572
TetRKO_4,2655,138870,25626
TetRKO_4,2686,139064,25820
TetRKO_4,2717,138990,25746
TetRKO_4,2748,139226,25982
TetRKO_4,2779,138603,25359
TetRKO_4,2809,138553,25309
TetRKO_4,2840,138807,25563
TetRKO_4,2871,139128,25884
TetRKO_4,2902,139045,25801
TetRKO_5,0,90656,0
TetRKO_5,30,90067,0
TetRKO_5,61,89968,0
TetRKO_5,92,90093,0
TetRKO_5,123,90445,0
TetRKO_5,154,90301,0
TetRKO_5,185,90357,0
TetRKO_5,216,90363,0
TetRKO_5,247,90446,0
TetRKO_5,278,90401,0
TetRKO_5,309,90543,0
TetRKO_5,340,90544,0
TetRKO_5,371,90637,0
TetRKO_5,402,90686,30
TetRKO_5,432,90620,0
TetRKO_5,463,90717,61
TetRKO_5,494,90766,110
TetRKO_5,525,90852,196
TetRKO_5,556,90772,116
TetRKO_5,587,90887,231
TetRKO_5,618,90882,226
TetRKO_5,649,91010,354
TetRKO_5,679,91266,610
TetRKO_5,710,91193,537
TetRKO_5,741,91390,734
TetRKO_5,772,91451,795
TetRKO_5,803,91595,939
TetRKO_5,834,91991,1335
TetRKO_5,865,92072,1416
TetRKO_5,896,91196,540
TetRKO_5,926,91386,730
TetRKO_5,957,92066,1410
TetRKO_5,988,92791,2135
TetRKO_5,1019,92587,1931
TetRKO_5,1050,93295,2639
TetRKO_5,1081,93320,2664
TetRKO_5,1112,93693,3037
TetRKO_5,1142,94278,3622
TetRKO_5,1173,94998,4342
TetRKO_5,1204,95750,5094
TetRKO_5,1235,95539,4883
TetRKO_5,1266,96379,5723
TetRKO_5,1297,97029,6373
TetRKO_5,1328,97170,6514
TetRKO_5,1359,98086,7430
TetRKO_5,1389,98182,7526
TetRKO_5,1420,98671,8015
TetRKO_5,1451,99619,8963
TetRKO_5,1482,100490,9834
TetRKO_5,1513,101321,10665
TetRKO_5,1544,102109,11453
TetRKO_5,1575,102872,12216
TetRKO_5,1606,103744,13088
TetRKO_5,1636,104493,13837
TetRKO_5,1667,105339,14683
TetRKO_5,1698,105825,15169
TetRKO_5,1729,106563,15907
TetRKO_5,1760,107168,16512
TetRKO_5,1791,107901,17245
TetRKO_5,1822,108281,17625
TetRKO_5,1852,108914,18258
TetRKO_5,1883,109232,18576
TetRKO_5,1914,109859,19203
TetRKO_5,1945,110165,19509
TetRKO_5,1976,110594,19938
TetRKO_5,2007,110862,20206
TetRKO_5,2038,111461,20805
TetRKO_5,2069,111634,20978
TetRKO_5,2099,112054,21398
TetRKO_5,2130,112231,21575
TetRKO_5,2161,112458,21802
TetRKO_5,2192,112721,22065
TetRKO_5,2223,113016,22360
TetRKO_5,2254,113232,22576
TetRKO_5,2285,113418,22762
TetRKO_5,2316,113532,22876
TetRKO_5,2346,113741,23085
TetRKO_5,2377,113933,23277
TetRKO_5,2408,113881,23225
TetRKO_5,2439,113876,23220
TetRKO_5,2470,113936,23280
TetRKO_5,2501,113849,23193
TetRKO_5,2532,113882,23226
TetRKO_5,2562,113422,22766
TetRKO_5,2593,113405,22749
TetRKO_5,2624,113702,23046
TetRKO_5,2655,113880,23224
TetRKO_5,2686,114018,23362
TetRKO_5,2717,114196,23540
TetRKO_5,2748,114290,23634
TetRKO_5,2779,113968,23312
TetRKO_5,2809,113882,23226
TetRKO_5,2840,114073,23417
TetRKO_5,2871,114204,23548
TetRKO_5,2902,114308,23652
TetRKO_6,0,115247,0
TetRKO_6,30,114525,0
TetRKO_6,61,114375,0
TetRKO_6,92,114419,0
TetRKO_6,123,114707,0
TetRKO_6,154,114538,0
TetRKO_6,185,114544,0
TetRKO_6,216,114356,0
TetRKO_6,247,114488,0
TetRKO_6,278,114212,0
TetRKO_6,309,114211,0
TetRKO_6,340,114212,0
TetRKO_6,371,114344,0
TetRKO_6,402,114296,0
TetRKO_6,432,114262,0
TetRKO_6,463,114384,0
TetRKO_6,494,114330,0
TetRKO_6,525,114338,0
TetRKO_6,556,114279,0
TetRKO_6,587,114208,0
TetRKO_6,618,114256,0
TetRKO_6,649,114255,0
TetRKO_6,679,114354,0
TetRKO_6,710,114253,0
TetRKO_6,741,114412,0
TetRKO_6,772,114543,0
TetRKO_6,803,114704,0
TetRKO_6,834,115063,0
TetRKO_6,865,115084,0
TetRKO_6,896,113471,0
TetRKO_6,926,113363,0
TetRKO_6,957,114100,0
TetRKO_6,988,115186,0
TetRKO_6,1019,114777,0
TetRKO_6,1050,115493,246
TetRKO_6,1081,115382,135
TetRKO_6,1112,115857,610
TetRKO_6,1142,116886,1639
TetRKO_6,1173,117518,2271
TetRKO_6,1204,118527,3280
TetRKO_6,1235,117912,2665
TetRKO_6,1266,118692,3445
TetRKO_6,1297,119298,4051
TetRKO_6,1328,119440,4193
TetRKO_6,1359,120424,5177
TetRKO_6,1389,119816,4569
TetRKO_6,1420,120362,5115
TetRKO_6,1451,120855,5608
TetRKO_6,1482,121694,6447
TetRKO_6,1513,122383,7136
TetRKO_6,1544,123161,7914
TetRKO_6,1575,123935,8688
TetRKO_6,1606,124642,9395
TetRKO_6,1636,125390,10143
TetRKO_6,1667,125859,10612
TetRKO_6,1698,126589,11342
TetRKO_6,1729,127154,11907
TetRKO_6,1760,127683,12436
TetRKO_6,1791,128157,12910
TetRKO_6,1822,128677,13430
TetRKO_6,1852,129018,13771
TetRKO_6,1883,129546,14299
TetRKO_6,1914,129893,14646
TetRKO_6,1945,130316,15069
TetRKO_6,1976,130646,15399
TetRKO_6,2007,131080,15833
TetRKO_6,2038,131378,16131
TetRKO_6,2069,131752,16505
TetRKO_6,2099,131998,16751
TetRKO_6,2130,132409,17162
TetRKO_6,2161,132686,17439
TetRKO_6,2192,132846,17599
TetRKO_6,2223,133062,17815
TetRKO_6,2254,133342,18095
TetRKO_6,2285,133792,18545
TetRKO_6,2316,133949,18702
TetRKO_6,2346,134262,19015
TetRKO_6,2377,134368,19121
TetRKO_6,2408,134535,19288
TetRKO_6,2439,134766,19519
TetRKO_6,2470,134899,19652
TetRKO_6,2501,134388,19141
TetRKO_6,2532,134638,19391
TetRKO_6,2562,133866,18619
TetRKO_6,2593,134116,18869
TetRKO_6,2624,134297,19050
TetRKO_6,2655,134622,19375
TetRKO_6,2686,134543,19296
TetRKO_6,2717,134896,19649
TetRKO_6,2748,134892,19645
TetRKO_6,2779,134070,18823
TetRKO_6,2809,134008,18761
TetRKO_6,2840,134210,18963
TetRKO_6,2871,134551,19304
TetRKO_6,2902,134810,19563
TetRKO_7,0,95183,0
TetRKO_7,30,94207,0
TetRKO_7,61,93791,0
TetRKO_7,92,93547,0
TetRKO_7,123,93589,0
TetRKO_7,154,93316,0
TetRKO_7,185,93247,0
TetRKO_7,216,93177,0
TetRKO_7,247,93091,0
TetRKO_7,278,92932,0
TetRKO_7,309,92816,0
TetRKO_7,340,92953,0
TetRKO_7,371,93021,0
TetRKO_7,402,93061,0
TetRKO_7,432,93188,0
TetRKO_7,463,93216,0
TetRKO_7,494,93293,0
TetRKO_7,525,93246,0
TetRKO_7,556,93322,0
TetRKO_7,587,93356,0
TetRKO_7,618,93403,0
TetRKO_7,649,93514,0
TetRKO_7,679,93726,0
TetRKO_7,710,93559,0
TetRKO_7,741,93868,0
TetRKO_7,772,93938,0
TetRKO_7,803,94469,0
TetRKO_7,834,94988,0
TetRKO_7,865,95296,113
TetRKO_7,896,95275,92
TetRKO_7,926,96022,839
TetRKO_7,957,96792,1609
TetRKO_7,988,97729,2546
TetRKO_7,1019,97978,2795
TetRKO_7,1050,98914,3731
TetRKO_7,1081,99291,4108
TetRKO_7,1112,99868,4685
TetRKO_7,1142,100612,5429
TetRKO_7,1173,101205,6022
TetRKO_7,1204,102106,6923
TetRKO_7,1235,102290,7107
TetRKO_7,1266,103141,7958
TetRKO_7,1297,103827,8644
TetRKO_7,1328,104545,9362
TetRKO_7,1359,105265,10082
TetRKO_7,1389,105668,10485
TetRKO_7,1420,106535,11352
TetRKO_7,1451,107511,12328
TetRKO_7,1482,108540,13357
TetRKO_7,1513,109397,14214
TetRKO_7,1544,110189,15006
TetRKO_7,1575,110967,15784
TetRKO_7,1606,111776,16593
TetRKO_7,1636,112417,17234
TetRKO_7,1667,113113,17930
TetRKO_7,1698,113467,18284
TetRKO_7,1729,114286,19103
TetRKO_7,1760,114733,19550
TetRKO_7,1791,115351,20168
TetRKO_7,1822,115872,20689
TetRKO_7,1852,116450,21267
TetRKO_7,1883,116670,21487
TetRKO_7,1914,117036,21853
TetRKO_7,1945,117415,22232
TetRKO_7,1976,117799,22616
TetRKO_7,2007,118176,22993
TetRKO_7,2038,118435,23252
TetRKO_7,2069,118697,23514
TetRKO_7,2099,118781,23598
TetRKO_7,2130,119230,24047
TetRKO_7,2161,119478,24295
TetRKO_7,2192,119589,24406
TetRKO_7,2223,119627,24444
TetRKO_7,2254,119863,24680
TetRKO_7,2285,119955,24772
TetRKO_7,2316,120312,25129
TetRKO_7,2346,120385,25202
TetRKO_7,2377,120438,25255
TetRKO_7,2408,120357,25174
TetRKO_7,2439,120579,25396
TetRKO_7,2470,120476,25293
TetRKO_7,2501,120444,25261
TetRKO_7,2532,120350,25167
TetRKO_7,2562,120368,25185
TetRKO_7,2593,120422,25239
TetRKO_7,2624,120751,25568
TetRKO_7,2655,120692,25509
TetRKO_7,2686,120901,25718
TetRKO_7,2717,120927,25744
TetRKO_7,2748,121024,25841
TetRKO_7,2779,120775,25592
TetRKO_7,2809,120928,25745
TetRKO_7,2840,120865,25682
TetRKO_7,2871,121063,25880
TetRKO_7,2902,121030,25847
TetRKO_8,0,82293,0
TetRKO_8,30,81408,0
TetRKO_8,61,81096,0
TetRKO_8,92,81010,0
TetRKO_8,123,81147,0
TetRKO_8,154,80969,0
TetRKO_8,185,80947,0
TetRKO_8,216,80991,0
TetRKO_8,247,80813,0
TetRKO_8,278,80728,0
TetRKO_8,309,80860,0
TetRKO_8,340,80932,0
TetRKO_8,371,81115,0
TetRKO_8,402,81135,0
TetRKO_8,432,81109,0
TetRKO_8,463,81075,0
TetRKO_8,494,81118,0
TetRKO_8,525,81047,0
TetRKO_8,556,81018,0
TetRKO_8,587,81075,0
TetRKO_8,618,81052,0
TetRKO_8,649,81140,0
TetRKO_8,679,81252,0
TetRKO_8,710,81291,0
TetRKO_8,741,81461,0
TetRKO_8,772,81472,0
TetRKO_8,803,81742,0
TetRKO_8,834,82143,0
TetRKO_8,865,82434,141
TetRKO_8,896,82453,160
TetRKO_8,926,82631,338
TetRKO_8,957,83239,946
TetRKO_8,988,84153,1860
TetRKO_8,1019,84461,2168
TetRKO_8,1050,85110,2817
TetRKO_8,1081,85641,3348
TetRKO_8,1112,86069,3776
TetRKO_8,1142,86812,4519
TetRKO_8,1173,87318,5025
TetRKO_8,1204,88043,5750
TetRKO_8,1235,88488,6195
TetRKO_8,1266,89302,7009
TetRKO_8,1297,90180,7887
TetRKO_8,1328,90719,8426
TetRKO_8,1359,91686,9393
TetRKO_8,1389,92174,9881
TetRKO_8,1420,93027,10734
TetRKO_8,1451,93799,11506
TetRKO_8,1482,94843,12550
TetRKO_8,1513,95660,13367
TetRKO_8,1544,96330,14037
TetRKO_8,1575,97095,14802
TetRKO_8,1606,97761,15468
TetRKO_8,1636,98328,16035
TetRKO_8,1667,98684,16391
TetRKO_8,1698,99014,16721
TetRKO_8,1729,99468,17175
TetRKO_8,1760,100102,17809
TetRKO_8,1791,100444,18151
TetRKO_8,1822,100870,18577
TetRKO_8,1852,101248,18955
TetRKO_8,1883,101699,19406
TetRKO_8,1914,101983,19690
TetRKO_8,1945,102356,20063
TetRKO_8,1976,102578,20285
TetRKO_8,2007,103103,20810
TetRKO_8,2038,103535,21242
TetRKO_8,2069,103918,21625
TetRKO_8,2099,104194,21901
TetRKO_8,2130,104628,22335
TetRKO_8,2161,104815,22522
TetRKO_8,2192,105149,22856
TetRKO_8,2223,105549,23256
TetRKO_8,2254,105749,23456
TetRKO_8,2285,106009,23716
TetRKO_8,2316,106188,23895
TetRKO_8,2346,106429,24136
TetRKO_8,2377,106587,24294
TetRKO_8,2408,106717,24424
TetRKO_8,2439,106760,24467
TetRKO_8,2470,107022,24729
TetRKO_8,2501,107120,24827
TetRKO_8,2532,107226,24933
TetRKO_8,2562,107022,24729
TetRKO_8,2593,107099,24806
TetRKO_8,2624,107424,25131
TetRKO_8,2655,107460,25167
TetRKO_8,2686,107655,25362
TetRKO_8,2717,107733,25440
TetRKO_8,2748,107897,25604
TetRKO_8,2779,107736,25443
TetRKO_8,2809,107801,25508
TetRKO_8,2840,107910,25617
TetRKO_8,2871,108110,25817
TetRKO_8,2902,107940,25647
TetRKO_9,0,94649,0
TetRKO_9,30,93665,0
TetRKO_9,61,93292,0
TetRKO_9,92,93258,0
TetRKO_9,123,93446,0
TetRKO_9,154,93114,0
TetRKO_9,185,93163,0
TetRKO_9,216,93191,0
TetRKO_9,247,93177,0
TetRKO_9,278,92908,0
TetRKO_9,309,93038,0
TetRKO_9,340,93027,0
TetRKO_9,371,92952,0
TetRKO_9,402,93192,0
TetRKO_9,432,93299,0
TetRKO_9,463,93295,0
TetRKO_9,494,93397,0
TetRKO_9,525,93394,0
TetRKO_9,556,93347,0
TetRKO_9,587,93434,0
TetRKO_9,618,93435,0
TetRKO_9,649,93498,0
TetRKO_9,679,93751,0
TetRKO_9,710,93757,0
TetRKO_9,741,93951,0
TetRKO_9,772,94105,0
TetRKO_9,803,94456,0
TetRKO_9,834,94766,117
TetRKO_9,865,95067,418
TetRKO_9,896,94694,45
TetRKO_9,926,94913,264
TetRKO_9,957,95780,1131
TetRKO_9,988,96979,2330
TetRKO_9,1019,97305,2656
TetRKO_9,1050,98112,3463
TetRKO_9,1081,98590,3941
TetRKO_9,1112,99384,4735
TetRKO_9,1142,100424,5775
TetRKO_9,1173,101044,6395
TetRKO_9,1204,101925,7276
TetRKO_9,1235,101983,7334
TetRKO_9,1266,102744,8095
TetRKO_9,1297,103528,8879
TetRKO_9,1328,103914,9265
TetRKO_9,1359,104901,10252
TetRKO_9,1389,104854,10205
TetRKO_9,1420,105656,11007
TetRKO_9,1451,106399,11750
TetRKO_9,1482,107152,12503
TetRKO_9,1513,108057,13408
TetRKO_9,1544,108641,13992
TetRKO_9,1575,109429,14780
TetRKO_9,1606,109905,15256
TetRKO_9,1636,110637,15988
TetRKO_9,1667,110895,16246
TetRKO_9,1698,111387,16738
TetRKO_9,1729,111832,17183
TetRKO_9,1760,112372,17723
TetRKO_9,1791,112786,18137
TetRKO_9,1822,113443,18794
TetRKO_9,1852,113745,19096
TetRKO_9,1883,114124,19475
TetRKO_9,1914,114261,19612
TetRKO_9,1945,114723,20074
TetRKO_9,1976,114993,20344
TetRKO_9,2007,115480,20831
TetRKO_9,2038,115591,20942
TetRKO_9,2069,115843,21194
TetRKO_9,2099,115963,21314
TetRKO_9,2130,116464,21815
TetRKO_9,2161,116516,21867
TetRKO_9,2192,116605,21956
TetRKO_9,2223,116826,22177
TetRKO_9,2254,116946,22297
TetRKO_9,2285,117100,22451
TetRKO_9,2316,117281,22632
TetRKO_9,2346,117348,22699
TetRKO_9,2377,117368,22719
TetRKO_9,2408,117466,22817
TetRKO_9,2439,117558,22909
TetRKO_9,2470,117546,22897
TetRKO_9,2501,117321,22672
TetRKO_9,2532,117412,22763
TetRKO_9,2562,116858,22209
TetRKO_9,2593,117116,22467
TetRKO_9,2624,117343,22694
TetRKO_9,2655,117411,22762
TetRKO_9,2686,117514,22865
TetRKO_9,2717,117683,23034
TetRKO_9,2748,117829,23180
TetRKO_9,2779,117300,22651
TetRKO_9,2809,117554,22905
TetRKO_9,2840,117437,22788
TetRKO_9,2871,117657,23008
TetRKO_9,2902,117781,23132
TetRKO+Tet1_0,0,104571,0
TetRKO+Tet1_0,30,103392,0
TetRKO+Tet1_0,61,103146,0
TetRKO+Tet1_0,92,103726,0
TetRKO+Tet1_0,123,104198,0
TetRKO+Tet1_0,154,103913,0
TetRKO+Tet1_0,185,103892,0
TetRKO+Tet1_0,216,104102,0
TetRKO+Tet1_0,247,104065,0
TetRKO+Tet1_0,278,104009,0
TetRKO+Tet1_0,309,104211,0
TetRKO+Tet1_0,340,104177,0
TetRKO+Tet1_0,371,104118,0
TetRKO+Tet1_0,402,104057,0
TetRKO+Tet1_0,432,104031,0
TetRKO+Tet1_0,463,104113,0
TetRKO+Tet1_0,494,104085,0
TetRKO+Tet1_0,525,103951,0
TetRKO+Tet1_0,556,103827,0
TetRKO+Tet1_0,587,103853,0
TetRKO+Tet1_0,618,103927,0
TetRKO+Tet1_0,649,103852,0
TetRKO+Tet1_0,679,104025,0
TetRKO+Tet1_0,710,103729,0
TetRKO+Tet1_0,741,103829,0
TetRKO+Tet1_0,772,103700,0
TetRKO+Tet1_0,803,103975,0
TetRKO+Tet1_0,834,103829,0
TetRKO+Tet1_0,865,103691,0
TetRKO+Tet1_0,896,103270,0
TetRKO+Tet1_0,926,103019,0
TetRKO+Tet1_0,957,103068,0
TetRKO+Tet1_0,988,103362,0
TetRKO+Tet1_0,1019,103014,0
TetRKO+Tet1_0,1050,103310,0
TetRKO+Tet1_0,1081,103246,0
TetRKO+Tet1_0,1112,103036,0
TetRKO+Tet1_0,1142,103108,0
TetRKO+Tet1_0,1173,103296,0
TetRKO+Tet1_0,1204,103452,0
TetRKO+Tet1_0,1235,103322,0
TetRKO+Tet1_0,1266,103448,0
TetRKO+Tet1_0,1297,103460,0
TetRKO+Tet1_0,1328,103342,0
TetRKO+Tet1_0,1359,103529,0
TetRKO+Tet1_0,1389,103865,0
TetRKO+Tet1_0,1420,104378,0
TetRKO+Tet1_0,1451,104568,0
TetRKO+Tet1_0,1482,104738,167
TetRKO+Tet1_0,1513,104846,275
TetRKO+Tet1_0,1544,104734,163
TetRKO+Tet1_0,1575,104824,253
TetRKO+Tet1_0,1606,104685,114
TetRKO+Tet1_0,1636,104827,256
TetRKO+Tet1_0,1667,104558,0
TetRKO+Tet1_0,1698,104480,0
TetRKO+Tet1_0,1729,104492,0
TetRKO+Tet1_0,1760,104263,0
TetRKO+Tet1_0,1791,104124,0
TetRKO+Tet1_0,1822,104166,0
TetRKO+Tet1_0,1852,104125,0
TetRKO+Tet1_0,1883,103788,0
TetRKO+Tet1_0,1914,103669,0
TetRKO+Tet1_0,1945,103646,0
TetRKO+Tet1_0,1976,103563,0
TetRKO+Tet1_0,2007,103547,0
TetRKO+Tet1_0,2038,103470,0
TetRKO+Tet1_0,2069,103322,0
TetRKO+Tet1_0,2099,103242,0
TetRKO+Tet1_0,2130,103281,0
TetRKO+Tet1_0,2161,103122,0
TetRKO+Tet1_0,2192,103040,0
TetRKO+Tet1_0,2223,103043,0
TetRKO+Tet1_0,2254,102978,0
TetRKO+Tet1_0,2285,103018,0
TetRKO+Tet1_0,2316,102984,0
TetRKO+Tet1_0,2346,102924,0
TetRKO+Tet1_0,2377,102748,0
TetRKO+Tet1_0,2408,102644,0
TetRKO+Tet1_0,2439,102678,0
TetRKO+Tet1_0,2470,102675,0
TetRKO+Tet1_0,2501,102691,0
TetRKO+Tet1_0,2532,102658,0
TetRKO+Tet1_0,2562,102828,0
TetRKO+Tet1_0,2593,103043,0
TetRKO+Tet1_0,2624,103314,0
TetRKO+Tet1_0,2655,103249,0
TetRKO+Tet1_0,2686,103154,0
TetRKO+Tet1_0,2717,103283,0
TetRKO+Tet1_0,2748,103273,0
TetRKO+Tet1_0,2779,103607,0
TetRKO+Tet1_0,2809,103789,0
TetRKO+Tet1_0,2840,103817,0
TetRKO+Tet1_0,2871,103761,0
TetRKO+Tet1_0,2902,103777,0
TetRKO+Tet1_1,0,19409,0
TetRKO+Tet1_1,30,19236,0
TetRKO+Tet1_1,61,19243,0
TetRKO+Tet1_1,92,19255,0
TetRKO+Tet1_1,123,19230,0
TetRKO+Tet1_1,154,19155,0
TetRKO+Tet1_1,185,19175,0
TetRKO+Tet1_1,216,19218,0
TetRKO+Tet1_1,247,19180,0
TetRKO+Tet1_1,278,19175,0
TetRKO+Tet1_1,309,19195,0
TetRKO+Tet1_1,340,19178,0
TetRKO+Tet1_1,371,19155,0
TetRKO+Tet1_1,402,19164,0
TetRKO+Tet1_1,432,19146,0
TetRKO+Tet1_1,463,19170,0
TetRKO+Tet1_1,494,19211,0
TetRKO+Tet1_1,525,19194,0
TetRKO+Tet1_1,556,19168,0
TetRKO+Tet1_1,587,19189,0
TetRKO+Tet1_1,618,19179,0
TetRKO+Tet1_1,649,19257,0
TetRKO+Tet1_1,679,19239,0
TetRKO+Tet1_1,710,19206,0
TetRKO+Tet1_1,741,19301,0
TetRKO+Tet1_1,772,19339,0
TetRKO+Tet1_1,803,19498,89
TetRKO+Tet1_1,834,19574,165
TetRKO+Tet1_1,865,19697,288
TetRKO+Tet1_1,896,19840,431
TetRKO+Tet1_1,926,20025,616
TetRKO+Tet1_1,957,20173,764
TetRKO+Tet1_1,988,20290,881
TetRKO+Tet1_1,1019,20438,1029
TetRKO+Tet1_1,1050,20618,1209
TetRKO+Tet1_1,1081,20806,1397
TetRKO+Tet1_1,1112,21048,1639
TetRKO+Tet1_1,1142,21388,1979
TetRKO+Tet1_1,1173,21622,2213
TetRKO+Tet1_1,1204,21883,2474
TetRKO+Tet1_1,1235,22102,2693
TetRKO+Tet1_1,1266,22435,3026
TetRKO+Tet1_1,1297,22637,3228
TetRKO+Tet1_1,1328,22910,3501
TetRKO+Tet1_1,1359,23219,3810
TetRKO+Tet1_1,1389,23404,3995
TetRKO+Tet1_1,1420,23660,4251
TetRKO+Tet1_1,1451,23831,4422
TetRKO+Tet1_1,1482,24087,4678
TetRKO+Tet1_1,1513,24236,4827
TetRKO+Tet1_1,1544,24552,5143
TetRKO+Tet1_1,1575,24752,5343
TetRKO+Tet1_1,1606,25013,5604
TetRKO+Tet1_1,1636,25286,5877
TetRKO+Tet1_1,1667,25547,6138
TetRKO+Tet1_1,1698,25815,6406
TetRKO+Tet1_1,1729,26017,6608
TetRKO+Tet1_1,1760,26228,6819
TetRKO+Tet1_1,1791,26401,6992
TetRKO+Tet1_1,1822,26670,7261
TetRKO+Tet1_1,1852,26902,7493
TetRKO+Tet1_1,1883,27026,7617
TetRKO+Tet1_1,1914,27197,7788
TetRKO+Tet1_1,1945,27459,8050
TetRKO+Tet1_1,1976,27611,8202
TetRKO+Tet1_1,2007,27883,8474
TetRKO+Tet1_1,2038,28005,8596
TetRKO+Tet1_1,2069,28140,8731
TetRKO+Tet1_1,2099,28294,8885
TetRKO+Tet1_1,2130,28498,9089
TetRKO+Tet1_1,2161,28541,9132
TetRKO+Tet1_1,2192,28632,9223
TetRKO+Tet1_1,2223,28710,9301
TetRKO+Tet1_1,2254,28809,9400
TetRKO+Tet1_1,2285,28940,9531
TetRKO+Tet1_1,2316,29044,9635
TetRKO+Tet1_1,2346,29028,9619
TetRKO+Tet1_1,2377,29106,9697
TetRKO+Tet1_1,2408,29165,9756
TetRKO+Tet1_1,2439,29232,9823
TetRKO+Tet1_1,2470,29343,9934
TetRKO+Tet1_1,2501,29381,9972
TetRKO+Tet1_1,2532,29406,9997
TetRKO+Tet1_1,2562,29373,9964
TetRKO+Tet1_1,2593,29473,10064
TetRKO+Tet1_1,2624,29386,9977
TetRKO+Tet1_1,2655,29475,10066
TetRKO+Tet1_1,2686,29358,9949
TetRKO+Tet1_1,2717,29429,10020
TetRKO+Tet1_1,2748,29306,9897
TetRKO+Tet1_1,2779,29144,9735
TetRKO+Tet1_1,2809,29202,9793
TetRKO+Tet1_1,2840,29114,9705
TetRKO+Tet1_1,2871,29015,9606
TetRKO+Tet1_1,2902,29028,9619
TetRKO+Tet1_10,0,28879,0
TetRKO+Tet1_10,30,29167,288
TetRKO+Tet1_10,61,29303,424
TetRKO+Tet1_10,92,29649,770
TetRKO+Tet1_10,123,29864,985
TetRKO+Tet1_10,154,29998,1119
TetRKO+Tet1_10,185,30142,1263
TetRKO+Tet1_10,216,30214,1335
TetRKO+Tet1_10,247,30318,1439
TetRKO+Tet1_10,278,30352,1473
TetRKO+Tet1_10,309,30411,1532
TetRKO+Tet1_10,340,30494,1615
TetRKO+Tet1_10,371,30496,1617
TetRKO+Tet1_10,402,30489,1610
TetRKO+Tet1_10,432,30548,1669
TetRKO+Tet1_10,463,30593,1714
TetRKO+Tet1_10,494,30625,1746
TetRKO+Tet1_10,525,30619,1740
TetRKO+Tet1_10,556,30652,1773
TetRKO+Tet1_10,587,30618,1739
TetRKO+Tet1_10,618,30642,1763
TetRKO+Tet1_10,649,30664,1785
TetRKO+Tet1_10,679,30710,1831
TetRKO+Tet1_10,710,30644,1765
TetRKO+Tet1_10,741,30697,1818
TetRKO+Tet1_10,772,30663,1784
TetRKO+Tet1_10,803,30707,1828
TetRKO+Tet1_10,834,30684,1805
TetRKO+Tet1_10,865,30702,1823
TetRKO+Tet1_10,896,28389,0
TetRKO+Tet1_10,926,28382,0
TetRKO+Tet1_10,957,28808,0
TetRKO+Tet1_10,988,29221,342
TetRKO+Tet1_10,1019,28475,0
TetRKO+Tet1_10,1050,28815,0
TetRKO+Tet1_10,1081,28769,0
TetRKO+Tet1_10,1112,28414,0
TetRKO+Tet1_10,1142,28806,0
TetRKO+Tet1_10,1173,29160,281
TetRKO+Tet1_10,1204,29504,625
TetRKO+Tet1_10,1235,28352,0
TetRKO+Tet1_10,1266,28684,0
TetRKO+Tet1_10,1297,28443,0
TetRKO+Tet1_10,1328,28259,0
TetRKO+Tet1_10,1359,28574,0
TetRKO+Tet1_10,1389,27707,0
TetRKO+Tet1_10,1420,27711,0
TetRKO+Tet1_10,1451,27801,0
TetRKO+Tet1_10,1482,27775,0
TetRKO+Tet1_10,1513,27909,0
TetRKO+Tet1_10,1544,27948,0
TetRKO+Tet1_10,1575,28036,0
TetRKO+Tet1_10,1606,28123,0
TetRKO+Tet1_10,1636,28252,0
TetRKO+Tet1_10,1667,28279,0
TetRKO+Tet1_10,1698,28343,0
TetRKO+Tet1_10,1729,28429,0
TetRKO+Tet1_10,1760,28417,0
TetRKO+Tet1_10,1791,28488,0
TetRKO+Tet1_10,1822,28584,0
TetRKO+Tet1_10,1852,28578,0
TetRKO+Tet1_10,1883,28643,0
TetRKO+Tet1_10,1914,28667,0
TetRKO+Tet1_10,1945,28666,0
TetRKO+Tet1_10,1976,28724,0
TetRKO+Tet1_10,2007,28709,0
TetRKO+Tet1_10,2038,28735,0
TetRKO+Tet1_10,2069,28749,0
TetRKO+Tet1_10,2099,28790,0
